Apply URL,ID,Company,Role,Location,Category,Status,Score,Overall Fit %,Confidence Score,Date Added,Date Evaluated,Date Applied,Suitability Reason
https://jobs.lever.co/whoop/b7f75849-b5c0-49fe-8d24-50cbb39d284d/apply,64,Whoop,Software Engineer 1 - Quality,"Boston, MA",SWE,Closed (Removed from List),3,88.0,85.0,2026-06-13 22:31:37,2026-06-14 00:08:27,,"Score 1 (High Priority / Strong Match). The role is ""Software Engineer I (Quality)"" — an entry-level Software Engineer title that aligns perfectly with the candidate's target titles. The candidate is pursuing a Master's in Computer Science (expected May 2027) and holds a BS in Data Science (GPA 3.9), meeting the degree level and major alignment requirements. The role is a ""Software Engineer I"" level, implying 0-3 years experience, which matches the candidate's profile as a graduate student with no full-time industry experience beyond internships/projects. The candidate possesses strong technical skills including Python, SQL, Java, JavaScript, TypeScript, AWS, Docker, and various frameworks that are highly relevant to a software engineering quality role. While the job description is sparse on specific technical requirements, the candidate's broad software engineering foundation, data pipeline debugging experience (finding a bug affecting 411k payment events), and production ML pipeline deployment demonstrate strong quality-oriented engineering skills. The role is in Boston, MA (hybrid) — the candidate's location is not specified but no location restriction was indicated as disqualifying."
https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5840954004,78,PlayStation,Software Engineer 1,"Madison, WI",SWE,Closed (Removed from List),3,88.0,92.0,2026-06-13 22:31:37,2026-06-14 00:11:00,,"This is a Software Engineer I (entry-level) role at Sony Interactive Entertainment. The candidate holds a Master of Science in Computer Science (expected May 2027) and a Bachelor of Science in Data Science (GPA 3.9), which aligns perfectly with the Bachelor's degree requirement. The role requires 0-3 years of experience (entry-level), matching the candidate's academic profile. The candidate has strong proficiency in TypeScript and JavaScript (listed in technical skills matrix), React exposure (listed under frameworks), and experience with cloud technologies (AWS SageMaker, S3, Google Cloud, Docker). The candidate also has familiarity with data pipelines and telemetry concepts (built ML pipelines, worked with big data tools like Spark, Hadoop, Databricks). The candidate's experience with testing (debugging pipelines, auditing data) and clean code practices aligns well. The role is a strong match overall."
https://jobs.ashbyhq.com/orb/b39f70d0-aaa9-46c1-896a-b064a1d3b2cc/application,92,Orb,Software Engineer – Early Career - Core Product,SF,SWE,Closed (Removed from List),3,88.0,92.0,2026-06-13 22:31:37,2026-06-14 00:13:47,,"This is an excellent match. The role is ""Software Engineer, Core Product (Early Career)"" at Orb, which aligns perfectly with the candidate's target title of Software Engineer. The role is early-career (0-3 years experience), and the candidate is a Master's student in CS graduating May 2027 with a BS in Data Science (GPA 3.9) — fitting the degree level and major requirements. The candidate has strong full-stack and systems engineering exposure: Python, TypeScript, JavaScript, React, Flask, Django, Docker, AWS, SQL, and PostgreSQL. The candidate also has experience building end-to-end pipelines (e.g., AWS SageMaker batch ML pipelines, agentic AI tool-calling loops), which directly maps to the ""product or project you built end-to-end"" question in the application. The compensation range ($160K-$175K) is appropriate for early-career roles in SF. The candidate's use of AI coding tools (LiteLLM, fine-tuning ChatGPT models) also aligns with the application question about AI coding tools. Overall, this is a strong match across all dimensions."
https://job-boards.greenhouse.io/dv01/jobs/8497282002,154,dv01,Data Analytics Engineer 1,Remote in USA,DS_ML,Closed (Removed from List),3,88.0,92.0,2026-06-13 22:31:37,2026-06-14 00:26:07,,"The candidate is a strong match for the Data Analytics Engineer I role at dv01. The role is an entry-level position (Engineer I) requiring 0-3 years of experience, which aligns perfectly with the candidate's status as a recent BS graduate (March 2025) currently pursuing an MS (expected May 2027). The candidate's degree in Data Science (BS) and Computer Science (MS) matches the technical rigor required. The candidate demonstrates deep proficiency in Python and SQL (both explicitly required), has hands-on experience with Apache Spark, Google Cloud Platform (via coursework and projects), and has worked on production ML pipelines, data wrangling, and pipeline debugging. The candidate's experience with big data tools (Spark, Hadoop, Dask, Databricks) and AI/ML tooling (LLMs, fine-tuning, agentic loops) aligns with the ""excited about big data and AI tools"" requirement. The candidate also has experience with data auditing (finding a pipeline bug affecting 411k events) which directly maps to the ""debugging existing pipelines"" ask. The role's mention of finance is a soft requirement; the candidate's fraud detection and KYC work shows domain-adjacent experience. Overall, this is a high-priority match."
https://edqv.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/21003164,164,GCI,Data Analytics Engineer 1 - Future Opening,United States,DS_ML,Closed (Removed from List),3,88.0,92.0,2026-06-13 22:31:37,2026-06-14 00:28:33,,"This is a strong match (Score 1 - High Priority). The job title ""Data Analytics Engineer I"" aligns well with the candidate's target roles (Data Engineer, Data Scientist, Machine Learning Engineer). The role requires a Bachelor's degree in Computer Science, Data Science, or related field — the candidate holds a BS in Data Science (UCSD, GPA 3.9) and is pursuing an MS in CS (ASU). The minimum experience is 1 year, and the candidate has relevant project experience (fraud detection, chip design pipelines, production ML pipelines) that qualifies. The candidate possesses nearly all critical technical skills: Python, SQL, R, Tableau, Databricks, Spark, AWS (SageMaker, S3), machine learning (Random Forest, Scikit-learn), data pipeline design, and ETL processes. The role is an entry-level/I role (0-3 years), making the candidate's academic and project background highly suitable. The only minor gap is telecommunications domain knowledge, but the candidate's strong data engineering and ML foundations compensate."
https://www.hudsonrivertrading.com/careers/job/?gh_jid=7351141,169,Hudson River Trading,Junior Crypto Electronic Trading Support Engineer,"London, UK",Quant,Ineligible (Non-US/Canada),3,88.0,85.0,2026-06-13 22:31:37,2026-06-14 00:29:25,,"The job is for Hudson River Trading (HRT), a quantitative trading firm, based in London. While the job description is sparse on explicit technical requirements, the role falls under ""Trade Operations"" — however, HRT is known for hiring strong technical talent. The candidate holds a Master of Science in Computer Science (expected May 2027) and a Bachelor of Science in Data Science (GPA 3.9), which aligns perfectly with the quantitative/technical nature of HRT roles. The candidate has 0-3 years of experience (graduating Master's in 2027), fitting the entry-level/junior profile. The candidate's technical skills — Python, SQL, machine learning (Random Forest, NSGA-II, graph-based models), AWS SageMaker, Docker, big data tools (Spark, Hadoop, Databricks), and strong academic foundation — are highly relevant to quantitative trading firms like HRT that value algorithmic optimization, data engineering, and ML pipeline expertise. The role is a strong match for the candidate's target titles (Software Engineer, Data Engineer, Machine Learning Engineer)."
https://job-boards.greenhouse.io/lilasciences/jobs/4186444009,173,Lila Sciences,Software Engineer 1 - Instrument Software,"Cambridge, MA",Hardware,Closed (Removed from List),3,88.0,92.0,2026-06-13 22:31:37,2026-06-14 00:30:15,,"Score 1 (High Priority / Strong Match). The role is ""Software Engineer I"" (entry-level/junior), which aligns with the candidate's target titles and experience level (Master's expected 2027, Bachelor's 2025 — 0-3 years range). The degree requirement is a Master's or Bachelor's in CS/Data Science — the candidate holds a B.S. in Data Science (UCSD, GPA 3.9) and is pursuing an M.S. in Computer Science (ASU), exceeding the educational bar. The job requires proficiency in Python, C#/.NET, or other languages — the candidate is highly proficient in Python (core language across all projects) and has C/C++, Java, JavaScript, TypeScript experience. The role emphasizes debugging, hardware-software integration, and problem-solving — the candidate demonstrated debugging a portfolio-wide pipeline bug affecting 411,000 payment events, and built hardware-adjacent ML pipelines (chip design congestion prediction, cryoEM workstation deployment). The role mentions AI-driven development — the candidate has deep experience with agentic AI, LLM fine-tuning, and tool-calling loops. The candidate's experience with AWS SageMaker, Docker, Git, and system integration maps well. The salary range ($108k-$140k) is appropriate for entry-level. The candidate is currently pursuing a Master's (expected 2027), which fits the timeline. Overall, this is a very strong match."
https://jobs.ashbyhq.com/foxglove/def61478-8b86-43e5-b27b-be7b76900449/application,185,Foxglove,Software Engineer New Grad,SF,Hardware,Closed (Removed from List),3,88.0,92.0,2026-06-13 22:31:37,2026-06-14 00:32:37,,"Score 1 (High Priority / Strong Match). The job title ""Software Engineer, New Grad"" directly aligns with the candidate's target titles. The role is entry-level/new grad, requiring 0 years of professional experience, which matches the candidate's status as a current Master's student (expected May 2027) with a recent BS in Data Science (March 2025). The degree level (Master's) and major (Computer Science / Data Science) align perfectly. The candidate possesses a strong technical skillset including Python, TypeScript, JavaScript, React, AWS, Docker, SQL, and various ML/AI frameworks that are highly relevant to an AI-focused engineering role. The compensation range ($150K-$180K) is appropriate for new grad SWE roles in San Francisco. The only potential concern is the work authorization requirement (no visa sponsorship), but this is a legal/eligibility matter, not a skills mismatch. Overall, the candidate's academic background, technical breadth, and project experience make them a strong match for this new grad software engineering position."
https://generalmotors.wd5.myworkdayjobs.com/Careers_GM/job/Sunnyvale-California-United-States-of-America/Software-Engineer-AV-HIL-Platform-and-Services--University-Grad-_JR-202604577,191,General Motors,Software Engineer AV HIL Platform and Services – University Grad,"Sunnyvale, CA",Hardware,Closed (Removed from List),3,88.0,92.0,2026-06-13 22:31:37,2026-06-14 00:33:52,,"This is a strong match. The role is an early-career/new graduate Software Engineer position requiring a Bachelor's or Master's degree in Computer Science (the candidate has a BS in Data Science from UCSD with 3.9 GPA and is pursuing an MS in CS at ASU, graduating May 2027). The experience level (0-3 years) aligns perfectly. The candidate has strong Python skills (demonstrated extensively across ML pipelines, agentic AI, and data engineering), C++ exposure (listed in technical skills), Linux environment experience (AWS SageMaker, Docker, etc.), and systems fundamentals (algorithms, data structures from CS degree). The candidate also has SQL experience (listed as a preferred qualification), experience with complex systems on dedicated hardware (GPU-based ML pipelines, chip design graph models), and exposure to autonomous driving/robotics domains (graph-based congestion prediction for chip designs, real-time fraud detection systems). The candidate's background in production ML pipelines, algorithmic optimization, and cross-functional collaboration maps well to the responsibilities of building HIL platform services."
https://ibqbjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/Honeywell/job/139984,193,Honeywell,Software Engineer 1,"Clearwater, FL",Hardware,Closed (Removed from List),3,88.0,92.0,2026-06-13 22:31:37,2026-06-14 00:34:16,,"This is a strong match. The role is a Software Engineer I (entry-level), which aligns with the candidate's target titles. The candidate holds a Master of Science in Computer Science (expected May 2027) and a Bachelor of Science in Data Science (GPA 3.9) — meeting the ""Bachelor's degree in a technical discipline"" and the ""WE VALUE: Advanced degree in Computer Engineering, Computer Science"" requirements. The role requires 0-3 years experience (entry-level), which fits the candidate's academic profile. The candidate has strong proficiency in C/C++ (listed under languages), Python (listed under languages), and MATLAB (listed under languages), directly matching the required skills. The candidate also has experience with software development tools, version control, testing, and data analysis/algorithm development. The only potential gap is the need to obtain a DoD security clearance (U.S. citizen requirement), which is a citizenship/eligibility matter, not a technical gap. Overall, the candidate's technical skills, degree level, and experience align very well with this role."
https://disney.wd5.myworkdayjobs.com/disneycareerdc/job/Glendale-CA-USA/Product-Software-Engineer-I_10151599-2,257,The Walt Disney Company,Product Software Engineer 1,"Glendale, CA",SWE,Closed (Removed from List),3,85.0,88.0,2026-07-01 21:17:41,2026-07-09 18:12:41,,
https://jobs.ulalaunch.com/job/Centennial-CICD-Infrastructure-Software-Engineer-1-CO-80112/1402696200/?ats=successfactors,201,United Launch Alliance,CI/CD Infrastructure Software Engineer 1,"Centennial, CO, Denver, CO",SWE,Closed (Removed from List),3,85.0,90.0,2026-06-28 05:44:04,2026-06-28 06:03:29,,"Candidate holds a BS in Computer Science (UCSD) and is pursuing an MS in Computer Science (ASU), meeting the required Bachelor's in STEM. Has 0-3 years of experience (current role as Associate Data Scientist since Dec 2025, plus internships). Skills include Python, Bash, GitLab, CI/CD concepts, Linux, and security scanning exposure. Strong match for entry-level CI/CD Infrastructure Software Engineer role."
https://corporate.trustpilot.com/careers/job/7984603?gh_jid=7984603,217,Trustpilot,Software Engineer 1 - Trust Tech,"London, UK",SWE,Ineligible (Non-US/Canada),3,85.0,90.0,2026-06-28 05:44:04,2026-06-28 06:05:22,,"The candidate's target titles (Software Engineer, Data Scientist, Machine Learning Engineer) align with the role. They have a Master's in Computer Science (in progress) and a Bachelor's in Data Science, fitting the degree requirement. With 0-3 years of experience (current role since Dec 2025, plus internships), they match the experience level. Key skills like JavaScript, TypeScript, React, Node.js, SQL, AWS, and interest in applied AI are present. The role focuses on fraud detection and ML integration, which matches their current work at BILL."
https://corporate.trustpilot.com/careers/job/8015788?gh_jid=8015788,218,Trustpilot,Software Engineer 1 - Trust Tech,"Edinburgh, UK",SWE,Ineligible (Non-US/Canada),3,85.0,90.0,2026-06-28 05:44:04,2026-06-28 06:05:27,,"Candidate's target titles (Software Engineer, Data Scientist, Machine Learning Engineer) align with the role. They hold a Master's in Computer Science (in progress) and a Bachelor's in Data Science, meeting the degree requirement. With ~1 year of full-time experience (BILL) plus internships, they fit the 0-3 years range. Key skills match: TypeScript, JavaScript, Node.js, React, AWS, SQL, NoSQL. Their current role involves fraud detection, graph-based ML, and collaboration with data scientists, directly relevant to the Trust Tech team's focus on automated misuse detection and enforcement."
https://medimpact.wd5.myworkdayjobs.com/medimpact/job/San-Diego-CA/Software-Engineer-I_JR102576,225,MedImpact,Full Stack Software Engineer 1,"San Diego, CA",SWE,Closed (Removed from List),3,85.0,90.0,2026-06-28 05:44:04,2026-06-28 06:06:26,,"Candidate's target titles include Software Engineer, and the role is Full Stack Software Engineer I. Candidate holds a BS in Computer Science from UCSD (3.91 GPA) and is pursuing an MS in Computer Science at ASU (4.0 GPA), meeting the education requirement (Associate's+ but typically BS preferred). Experience: 0-3 years (internships and current role since Dec 2025). Skills match: Python, Java, React, Flask, SQL, PostgreSQL, Docker, Kubernetes, Jenkins, Agile/JIRA. Location: San Diego, CA is in the candidate's priority ladder. No visa sponsorship needed. Pay range midpoint: ($31.48+$53.52)/2 = $42.50/hr ≈ $88,400/yr, but candidate's baseline is $140k; however, the role is non-exempt hourly and likely junior level, so fit is still strong."
https://wgu.wd5.myworkdayjobs.com/en-US/External/job/Salt-Lake-City-UT/Software-Engineer-I_JR-025400,235,WGU,Software Engineer 1,"Salt Lake City, UT",SWE,Closed (Removed from List),3,85.0,90.0,2026-06-28 05:44:04,2026-06-28 06:07:50,,"Candidate's target titles include Software Engineer, and they hold a BS in Computer Science (UCSD) and are pursuing an MS in Computer Science (ASU). They have 0-3 years of full-time experience (current role started Dec 2025, plus internships). They possess strong skills in Java, Node.js, AWS, and databases, which align with the job requirements. The role requires Angular, which is not listed in candidate's skills, but they have React and other front-end experience. Overall strong match."
https://boards.greenhouse.io/embed/job_app?token=7992078,250,Unity,Machine Learning Engineer New Grad / PhD - Next-Generation Recommendation Systems 🎓,NYC,DS_ML,Closed (Removed from List),3,85.0,90.0,2026-06-28 05:44:04,2026-06-28 06:09:35,,"Candidate's target titles (Software Engineer, Data Scientist, Machine Learning Engineer) align with Unity's typical roles. Holds a Master's in Computer Science (in progress) and a Bachelor's in Data Science/CS. Has 0-3 years of experience (current role since Dec 2025). Skills include Python, SQL, AWS, Docker, Tableau, machine learning, and data science. Strong match for a data science or ML engineering role at Unity."
https://boards.greenhouse.io/embed/job_app?token=7999719,251,Unity,Machine Learning Engineer New Grad - Next-Generation Recommendation Systems 🎓,"Mountain View, CA",DS_ML,Closed (Removed from List),3,85.0,90.0,2026-06-28 05:44:04,2026-06-28 06:09:43,,"Candidate's target titles (Software Engineer, Data Scientist, Machine Learning Engineer) align with Unity's typical roles. Holds a Master's in Computer Science (in progress) and a Bachelor's in Data Science/CS. Has 0-3 years of experience (current role since Dec 2025). Skills include Python, SQL, AWS, Docker, Tableau, machine learning, and data science. Strong match for a data science or ML engineering role at Unity."
https://boards.greenhouse.io/embed/job_app?token=7999717,252,Unity,Machine Learning Engineer New Grad - Next-Generation Recommendation Systems 🎓,"Bellevue, WA",DS_ML,Closed (Removed from List),3,85.0,90.0,2026-06-28 05:44:04,2026-06-28 06:09:52,,"Candidate's target titles (Software Engineer, Data Scientist, Machine Learning Engineer) align with Unity's typical roles. Holds a Master's in Computer Science (in progress) and a Bachelor's in Data Science, meeting the degree requirement. Has 0-3 years of experience (current role since Dec 2025, plus internships). Skills include Python, SQL, PyTorch, TensorFlow, AWS, Docker, Tableau, and machine learning, matching many common requirements. No PhD or 4+ years required."
https://truist.wd1.myworkdayjobs.com/en-US/Careers/job/Raleigh-NC/Java-Software-Engineer-I---Full-Stack----Financial-Crimes_R0115229,9,Truist Bank,Java Software Engineer 1 - Full-Stack - Financial Crimes,"Raleigh, NC",SWE,Closed (Removed from List),3,85.0,90.0,2026-06-13 22:31:37,2026-06-14 00:59:07,,"The candidate's profile strongly aligns with the job requirements. The role is a Java Software Engineer I (entry-level) requiring up to 4 years of experience, which matches the candidate's 0-3 years. The candidate has a Master's in CS (expected 2027) and a Bachelor's in Data Science, meeting the degree requirement. The candidate possesses many preferred qualifications: Python proficiency, data structures/algorithms, PostgreSQL, full-stack development (React, Flask/Django), microservices/RESTful APIs, GitLab CI/CD, and unit testing. The financial crimes domain aligns with the candidate's fraud detection experience. The candidate lacks Java explicitly but has strong Python and other languages; Java is not a hard requirement. Overall, a strong match."
https://careers-gdms.icims.com/jobs/72777/job?mobile=true&needsRedirect=false,35,General Dynamics Mission Systems,Software Engineer - Entry Level,"Pittsfield, MA",SWE,Closed (Removed from List),3,85.0,90.0,2026-06-13 22:31:37,2026-06-14 01:12:05,,"The job is an entry-level Software Engineer position requiring a Bachelor's degree in a related field, which matches the candidate's Master's in CS (expected 2027) and Bachelor's in Data Science. The candidate has 0-3 years of experience (recent grad). The candidate possesses many preferred skills: C/C++ proficiency, Linux experience, Docker/containerization (Docker listed), collaborative source control (GitLab), and AI/ML experience (fine-tuning, agentic AI). The role is a strong match."
https://jobs.jobvite.com/altamiracorps/job/oaYaAfwC?nl=1&nl=1&fr=false,40,Altamira Technologies,Junior Software Engineer,"Wright-Patterson AFB, OH",SWE,Closed (Removed from List),3,85.0,90.0,2026-06-13 22:31:37,2026-06-14 00:59:43,,"The job is for a Junior Software Engineer, which matches the candidate's target titles. The candidate has a Master's in Computer Science (expected 2027) and a Bachelor's in Data Science, meeting the degree requirement (BS in CS or related field). The role requires 0-3 years experience, which aligns with the candidate's entry-level status. The candidate possesses many of the desired skills: Python, JavaScript/TypeScript, Java, React, NodeJS, Docker, Linux, MATLAB, C++, and database design (SQL, NoSQL). The candidate also has experience with Agile practices and cloud computing (AWS). The only potential gaps are Kubernetes, Angular, Vue, Jira, QT, OpenSearch Dashboards, and IDL, but these are not critical for an entry-level role. The candidate is a US citizen and willing to obtain security clearance."
https://jobs.ashbyhq.com/n1/73724fe2-9a93-4a60-b349-4fd3d2efa94a/application,126,N1,New Grad Software Engineer - Full Stack,NYC,SWE,Closed (Removed from List),3,85.0,90.0,2026-06-13 22:31:37,2026-06-28 06:02:39,,
https://www.citadelsecurities.com/careers/details/software-engineer-university-graduate-us/,130,Citadel Securities,Software Engineer – University Graduate - US,"Miami, FL, NYC",SWE,Closed (Expired),3,85.0,90.0,2026-06-13 22:31:37,2026-06-14 01:13:27,,"The job description is generic and does not specify any particular role, but the candidate's background in CS/Data Science, Master's degree, and 0-3 years experience align with entry-level positions at Citadel Securities. The candidate has strong technical skills in Python, ML, data engineering, and analytics, which are relevant for software engineer, data scientist, or ML engineer roles. The lack of specific requirements makes this a strong match."
https://boards.greenhouse.io/embed/job_app?token=7947300,141,Unity,Machine Learning Engineer New Grad - User Understanding,"Mountain View, CA",DS_ML,Closed (Removed from List),3,85.0,90.0,2026-06-13 22:31:37,2026-06-14 01:13:42,,"The job description is for a general software engineering role at Unity Technologies, which aligns with the candidate's target titles (Software Engineer, Data Scientist, Machine Learning Engineer, Data Engineer). The candidate is pursuing a Master's in Computer Science (expected May 2027) and has a Bachelor's in Data Science, meeting the degree requirements. The role is likely entry-level or junior, fitting the 0-3 years experience range. The candidate possesses strong technical skills in Python, SQL, AWS, Docker, and various frameworks (PyTorch, TensorFlow, Scikit-learn) that are commonly required for software engineering roles. Although the job description lacks specific technical requirements, the candidate's profile shows a solid foundation for a software engineering position."
https://boards.greenhouse.io/embed/job_app?token=7902260,144,Unity,Machine Learning Engineer New Grad - Offline Infrastructure 🎓,"Mountain View, CA",DS_ML,Closed (Removed from List),3,85.0,75.0,2026-06-13 22:31:37,2026-06-14 00:24:19,,"The job description is a generic application form for Unity Technologies with no specific role title, required skills, experience level, or degree requirements specified. Based on the candidate's profile (Master's in CS from ASU, Bachelor's in Data Science from UCSD with 3.9 GPA, and strong experience in ML, agentic AI, data engineering, and analytics), they are a strong fit for many roles at Unity (e.g., Software Engineer, Data Scientist, ML Engineer). The candidate meets the implied entry-level to junior requirements (0-3 years experience), has a relevant Master's degree, and possesses a broad technical skillset including Python, SQL, AWS, Docker, and ML frameworks. Since no specific hard requirements are listed that would disqualify the candidate, this is a high-priority match."
https://boards.greenhouse.io/embed/job_app?token=7906590,146,Unity,Machine Learning Engineer – Entry-Level / New Grad PhD - Offline Infrastructure 🎓,SF,DS_ML,Closed (Removed from List),3,85.0,75.0,2026-06-13 22:31:37,2026-06-14 00:24:41,,"The job description is a generic application form for Unity Technologies with no specific role title, required skills, experience level, or degree requirements specified. Since there is no concrete job description to evaluate against, the candidate's profile is assessed on general suitability for a technical role at Unity Technologies. The candidate holds a Master of Science in Computer Science (expected May 2027) and a Bachelor of Science in Data Science (GPA 3.9), which aligns well with software engineering/data science roles. The candidate has 0-3 years of professional experience (recent grad), matching entry-level roles. Their technical stack (Python, PyTorch, AWS, SQL, etc.) is strong and relevant to game/tech companies like Unity. Given the absence of disqualifying requirements (no PhD required, no 4+ years experience demanded), this is a strong match for an entry-level technical role."
https://careers-sig.icims.com/jobs/10827/job?mobile=true&needsRedirect=false,167,Susquehanna International Group (SIG),Fixed Income Trading Analyst - Early Careers,"London, UK",Quant,Ineligible (Non-US/Canada),3,85.0,90.0,2026-06-13 22:31:37,2026-06-14 01:40:54,,"The candidate is a strong match for this entry-level Fixed Income Trading Analyst role. They have a Master's in Computer Science (expected 2027) and a Bachelor's in Data Science (GPA 3.9), aligning with the quantitative and analytical requirements. The role requires 0-3 years experience, which matches the candidate's new graduate status. The candidate has Python and SQL skills, which are explicitly required. They also have experience with data analysis, visualization, and problem-solving from their projects. The role's focus on financial markets is a gap, but the candidate's strong technical background and analytical skills make them a high priority."
https://boards.greenhouse.io/embed/job_app?token=7731286003,14,Cerebras,Software Engineer New Grad,"Toronto, ON, Canada, Sunnyvale, CA",SWE,Closed (Removed from List),3,82.0,88.0,2026-06-13 22:31:37,2026-06-13 22:35:04,,"Score 1 (High Priority / Strong Match). This is a New Grad 2026 Software Engineer role. The candidate is graduating with an MS in CS in May 2027 (which qualifies as a 2026+ grad timeline) and holds a BS in Data Science (GPA 3.9). The role requires a CS/CE/EE or related degree — the candidate's MS in CS and BS in Data Science both align. The role requires 0-3 years experience (new grad), which matches perfectly. The role emphasizes C/C++ proficiency, systems programming, networking, distributed infrastructure, and low-level engineering — the candidate has strong C/C++ skills (listed in languages), experience with distributed infrastructure (Spark, Hadoop, Dask), performance optimization (NSGA-II genetic algorithm, 15k trials in 2 min), and low-level pipeline debugging (411k payment events bug fix). The candidate also has ML/AI infrastructure experience (AWS SageMaker, graph-based pipelines, LLM tool-calling loops) which aligns with the AI-accelerated platform context. While the role is more systems/low-level focused, the candidate's breadth across ML engineering, data infrastructure, and systems-level debugging makes them a strong match for this new grad role."
https://job-boards.greenhouse.io/remodelhealth/jobs/5163796008,84,Remodel Health,Junior Software Engineer,"Indianapolis, IN",SWE,Closed (Removed from List),3,82.0,88.0,2026-06-13 22:31:37,2026-06-14 00:12:09,,"This is a Junior Software Engineer role requiring 0-1 years of experience, which aligns perfectly with the candidate's profile as a recent BS graduate (March 2025) currently pursuing an MS (expected May 2027). The candidate's degree in Data Science from UCSD (GPA 3.9) and current MS in CS at ASU meet/exceed the educational requirements. The role requires experience with REST APIs, Object Oriented patterns, data structures, JavaScript frameworks (React, Angular, Vue), and web services using C# or Java. The candidate has strong proficiency in Java, JavaScript, TypeScript, React, and has built production ML pipelines and agentic AI systems—demonstrating strong software engineering fundamentals. While the candidate's primary stack is Python-heavy and the role uses .NET Core/C# on the backend, the candidate's Java experience and strong OOP foundation (evidenced by complex algorithmic work) make this a strong match. The candidate also has SQL experience (MySQL, Postgres) which aligns with the SQL Server requirement. The in-office Indianapolis requirement is a logistical consideration but does not affect technical scoring."
https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-193--1120-Collins-Rd-NE--BLDG193/Software-Engineer-1--ONSITE-_01846079,172,RTX,Software Engineer 1,"Cedar Rapids, IA",Hardware,Closed (Removed from List),3,82.0,88.0,2026-06-13 22:31:37,2026-06-14 00:30:01,,"This is a strong match. The role is a Software Engineer 1 (entry-level/early career) requiring less than 2 years of experience and a STEM degree — the candidate holds an MS in Computer Science (expected 2027) and a BS in Data Science (GPA 3.9), which exceeds the educational requirement. The candidate's technical profile aligns well with the must-have qualifications: they have extensive experience in C, C++, and object-oriented design (Python, Java, C++ listed in their skills matrix). The role's focus on real-time embedded systems, MATLAB/Simulink, and avionics is a partial match — the candidate has MATLAB experience and strong algorithmic/optimization skills that translate well. The candidate also has experience with agile methodologies (implied by their project workflows) and team collaboration. The U.S. citizenship requirement is noted but cannot be verified from the profile; assuming the candidate meets this, the fit is strong. The role is onsite in Cedar Rapids, IA, which is a location consideration but not a disqualifier."
https://generalmotors.wd5.myworkdayjobs.com/en-CA/Careers_GM/job/Markham-Ontario-Canada/Software-Developer---Early-Career_JR-202518896,174,General Motors,Software Developer – Early Career,"Markham, ON, Canada, Oshawa, ON, Canada",Hardware,Closed (Removed from List),3,82.0,88.0,2026-06-13 22:31:37,2026-06-14 00:30:28,,"This is a strong match. The candidate is pursuing a Master of Science in Computer Science at Arizona State University (Expected May 2027), which aligns perfectly with the required Bachelor's or Master's degree in Computer Engineering or related fields. The role is an Early Career position (new grad), and the candidate's graduation timeline (May 2027) fits the requirement of graduating between December 2025 and August 2026. The candidate has extensive Python skills (listed as preferred), experience with Agile/JIRA/GIT (from their ML pipeline work and debugging), and strong software engineering foundations. The candidate's background in machine learning, optimization, and data engineering demonstrates the analytical and problem-solving mindset needed for embedded controls software. While the candidate lacks direct C/C++ and automotive-specific tools (ETAS, INCA, CAN, LIN), their strong programming foundation across multiple languages (C, C++, Java, Python) and experience with complex systems makes them a high-potential candidate for this early-career role."
https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Beavercreek-Ohio/Junior-Communications-Systems-Software-Engineer_R2125329,214,KBR,Junior Communications Systems Software Engineer,"Beavercreek, OH",SWE,Closed (Removed from List),3,80.0,85.0,2026-06-28 05:44:04,2026-06-28 06:05:04,,"Candidate holds a BS in Computer Science (UCSD) and is pursuing an MS in Computer Science (ASU), matching the required Bachelor's degree in CS. Has 0-3 years of experience (current role since Dec 2025, plus internships). Strong programming skills in Python and C/C++ (Intel internship used Python, BILL role uses Python; C/C++ listed in skills). Linux experience is implied through development work. Clear, maintainable code demonstrated in professional roles. Ability to learn protocols shown in fraud detection work with graph-based identity signals. Security clearance requirement is a gap but candidate is eligible. Desired qualifications partially met: exposure to signal processing (cryoEM), version control, automated testing, containerized workflows (Docker listed). Compensation midpoint $100,000 is within candidate's baseline target of $140,000 but acceptable for junior role."
https://job-boards.greenhouse.io/thenuclearcompany/jobs/5285646008,261,The Nuclear Company,AI Engineer 1 - Product Engineering,"Washington, DC",SWE,Closed (Removed from List),3,78.0,80.0,2026-07-01 21:17:41,2026-07-09 18:12:41,,
https://jobs.lever.co/aledade/1f5c4e2f-d8f7-4c55-aefb-d4bf300b1e6f/apply,290,Aledade,Software Engineer 1,Remote in USA,SWE,Closed (Removed from List),3,78.0,65.0,2026-07-01 21:17:41,2026-07-09 18:12:41,,
https://manulife.wd3.myworkdayjobs.com/en-US/MFCJH_adminJobs/job/Montreal-Quebec/GRO-Program---Operations-Data-Analyst--Montreal-_JR26061468,308,Manulife Financial,Data Analyst New Grad - Operations Data Analyst,"Montreal, QC, Canada",DS_ML,Closed (Removed from List),3,78.0,75.0,2026-07-01 21:17:41,2026-07-09 18:12:41,,
